season,week,celebrity_name,vote_mean,vote_lower_95,vote_upper_95,vote_sd
16,5,Zendaya,0.11263650109501952,0.08695018004367258,0.14638153777675406,0.018794699777332887
16,5,Ingo Rademacher,0.11014523983125205,0.08290490742868642,0.1432658705872672,0.014471613152799248
16,5,Kellie Pickler,0.10958143892046152,0.09248960197224504,0.13312592577435994,0.010422680447703569
16,5,Jacoby Jones,0.10721327394999347,0.0825215143276547,0.12765658120978363,0.011690601244038033
16,5,Victor Ortiz,0.10612401575044562,0.0675718219310539,0.1495007198146212,0.01921616816944968
16,5,Andy Dick,0.10399857896557112,0.08313690296081891,0.12062772699996205,0.010743421439985057
16,6,Victor Ortiz,0.12864414556662224,0.08985887489434273,0.16518644531450413,0.02042007255074462
16,6,Sean Lowe,0.12855133104596383,0.10305383179123588,0.15937363696805495,0.013479509671002043
16,6,Andy Dick,0.127222957873202,0.08496646370588588,0.16326292508723717,0.017139234571502095
16,6,Alexandra Raisman,0.1259295767520138,0.09636312678954989,0.15030237960843673,0.014667111750514618
16,6,Jacoby Jones,0.12482188440612736,0.0937970341747423,0.16265675563677817,0.018760493941546556
16,6,Kellie Pickler,0.12480351534130829,0.10482446604044328,0.15216681806557797,0.014120993301381037
16,6,Ingo Rademacher,0.12471209363608446,0.10064799845298028,0.1659547482077568,0.01653193420234934
16,6,Zendaya,0.11531449537867804,0.07903161892969429,0.14663643182590774,0.016275692964766688
16,7,Sean Lowe,0.14967437056424543,0.11266712017398685,0.19415390959855697,0.021409427955081075
16,7,Zendaya,0.1450982055802452,0.11729265149812326,0.1771728498797816,0.015094018802693896
16,7,Andy Dick,0.1441712051521121,0.10034422859862444,0.18378258362807723,0.018178055722486788
16,7,Ingo Rademacher,0.14380995657104778,0.12189485290233325,0.18209979336935628,0.013302925897135876
16,7,Kellie Pickler,0.14341703747664875,0.11322420512728819,0.16924547411561397,0.014606033524008799
16,7,Alexandra Raisman,0.13865298160335107,0.11424663328842516,0.17910298336646355,0.01692420454672043
16,7,Jacoby Jones,0.13517624305234974,0.10901959879236786,0.16085724991170056,0.015516939048847956
16,8,Jacoby Jones,0.17345109583104185,0.12744218437168045,0.2531991455743334,0.028732606518084326
