season,week,celebrity_name,vote_mean,vote_lower_95,vote_upper_95,vote_sd
4,2,134,0.09281224497286211,0.07424979597828969,0.11137469396743453,0.009281224497286212
4,2,108,0.09411565360818117,0.07529252288654494,0.1129387843298174,0.009411565360818117
4,2,59,0.09515726049507826,0.07612580839606262,0.11418871259409391,0.009515726049507827
4,2,159,0.09590115861303387,0.0767209268904271,0.11508139033564065,0.009590115861303388
4,2,17,0.09630212073473769,0.07704169658779016,0.11556254488168523,0.00963021207347377
4,2,252,0.08531956692106009,0.06825565353684808,0.1023834803052721,0.00853195669210601
4,2,227,0.07251946597580869,0.05801557278064695,0.08702335917097043,0.007251946597580869
4,2,102,0.08653974567419995,0.06923179653935996,0.10384769480903994,0.008653974567419995
4,2,29,0.0930612910343055,0.0744490328274444,0.11167354924116658,0.00930612910343055
4,2,132,0.09381597082996795,0.07505277666397436,0.11257916499596154,0.009381597082996795
4,2,165,0.09445552114076484,0.07556441691261188,0.1133466253689178,0.009445552114076486
4,3,134,0.10195905622962158,0.08156724498369727,0.12235086747554588,0.01019590562296216
4,3,108,0.10269071326283445,0.08215257061026757,0.12322885591540134,0.010269071326283446
4,3,59,0.10529563157198304,0.08423650525758644,0.12635475788637965,0.010529563157198305
4,3,159,0.10553710308364585,0.08442968246691668,0.12664452370037502,0.010553710308364585
4,3,17,0.1058888266863244,0.08471106134905954,0.12706659202358928,0.010588882668632442
4,3,252,0.07714723962201701,0.061717791697613614,0.09257668754642041,0.007714723962201702
4,3,102,0.09428174799929845,0.07542539839943876,0.11313809759915813,0.009428174799929846
4,3,29,0.10167548570005362,0.0813403885600429,0.12201058284006434,0.010167548570005363
4,3,132,0.1025546236999493,0.08204369895995944,0.12306554843993917,0.01025546236999493
4,3,165,0.10296957214427227,0.08237565771541783,0.12356348657312671,0.010296957214427228
4,4,134,0.11452308816044114,0.09161847052835292,0.13742770579252936,0.011452308816044116
4,4,108,0.11257705269789467,0.09006164215831575,0.1350924632374736,0.011257705269789468
4,4,59,0.11729006011298958,0.09383204809039167,0.1407480721355875,0.011729006011298958
4,4,159,0.1156770922451533,0.09254167379612264,0.13881251069418396,0.01156770922451533
4,4,17,0.1160858045645793,0.09286864365166345,0.13930296547749516,0.01160858045645793
4,4,102,0.10278781184678093,0.08223024947742474,0.12334537421613712,0.010278781184678093
4,4,29,0.11165044649259363,0.08932035719407491,0.13398053579111235,0.011165044649259364
4,4,132,0.11213675046485905,0.08970940037188724,0.13456410055783086,0.011213675046485905
4,4,165,0.09727189341470838,0.07781751473176671,0.11672627209765005,0.009727189341470838
4,5,134,0.126512043788056,0.1012096350304448,0.1518144525456672,0.0126512043788056
4,5,108,0.1265329258964541,0.10122634071716329,0.15183951107574492,0.01265329258964541
4,5,59,0.11631523378235581,0.09305218702588465,0.13957828053882695,0.011631523378235581
4,5,159,0.13013632760942812,0.1041090620875425,0.15616359313131373,0.013013632760942813
4,5,17,0.13091176955426248,0.10472941564340998,0.15709412346511498,0.013091176955426248
4,5,102,0.11569676229930585,0.09255740983944469,0.13883611475916702,0.011569676229930586
4,5,29,0.12737134760257493,0.10189707808205994,0.15284561712308992,0.012737134760257493
4,5,132,0.12652358946756276,0.10121887157405021,0.1518283073610753,0.012652358946756277
4,6,134,0.1502716044747351,0.12021728357978807,0.1803259253696821,0.015027160447473509
4,6,108,0.146829941581364,0.11746395326509121,0.1761959298976368,0.014682994158136401
4,6,159,0.14995143133725894,0.11996114506980715,0.17994171760471073,0.014995143133725894
4,6,17,0.15084270652703166,0.12067416522162533,0.181011247832438,0.015084270652703166
4,6,102,0.10948434950863944,0.08758747960691156,0.13138121941036732,0.010948434950863945
4,6,29,0.14708268676798794,0.11766614941439035,0.17649922412158553,0.014708268676798794
4,6,132,0.1455372798029828,0.11642982384238626,0.17464473576357936,0.014553727980298282
4,7,134,0.13820380439683264,0.11056304351746611,0.16584456527619915,0.013820380439683264
4,7,108,0.1679657938699473,0.13437263509595784,0.20155895264393678,0.01679657938699473
4,7,159,0.17249445500146562,0.1379955640011725,0.20699334600175875,0.01724944550014656
4,7,17,0.17439072841870656,0.13951258273496525,0.20926887410244788,0.017439072841870656
4,7,29,0.18000962336144796,0.1440076986891584,0.21601154803373754,0.0180009623361448
4,7,132,0.16693559495159996,0.13354847596127997,0.20032271394191994,0.016693559495159997
4,8,108,0.2024840710475832,0.16198725683806658,0.24298088525709982,0.020248407104758323
4,8,159,0.20596946477167793,0.16477557181734237,0.2471633577260135,0.020596946477167796
4,8,17,0.20687513555812345,0.16550010844649876,0.24825016266974814,0.020687513555812345
4,8,29,0.18628416320688798,0.1490273305655104,0.22354099584826556,0.0186284163206888
4,8,132,0.1983871654157275,0.158709732332582,0.23806459849887301,0.01983871654157275
4,9,108,0.21146314197788177,0.16917051358230542,0.2537557703734581,0.021146314197788178
4,9,159,0.26387379811718825,0.2110990384937506,0.3166485577406259,0.026387379811718827
4,9,17,0.26755011967336906,0.21404009573869526,0.32106014360804286,0.026755011967336907
4,9,132,0.25711294023156095,0.20569035218524878,0.3085355282778731,0.025711294023156098
4,10,159,0.33704696153895614,0.26963756923116494,0.40445635384674733,0.03370469615389562
4,10,17,0.340064313828159,0.2720514510625272,0.4080771765937908,0.0340064313828159
4,10,132,0.32288872463288476,0.25831097970630784,0.3874664695594617,0.03228887246328848
5,1,39,0.08486678940565769,0.06789343152452615,0.10184014728678922,0.008486678940565769
5,1,121,0.0832270890263616,0.06658167122108928,0.09987250683163391,0.00832270890263616
5,1,246,0.08565807366288462,0.0685264589303077,0.10278968839546154,0.008565807366288463
5,1,126,0.085109957144018,0.0680879657152144,0.10213194857282161,0.0085109957144018
5,1,92,0.08601078445532037,0.0688086275642563,0.10321294134638444,0.008601078445532038
5,1,140,0.07165593013067831,0.05732474410454265,0.08598711615681397,0.007165593013067831
5,1,4,0.07975591511998804,0.06380473209599044,0.09570709814398565,0.007975591511998805
5,1,104,0.08929285034899265,0.07143428027919412,0.10715142041879118,0.008929285034899264
5,1,187,0.0840342028653907,0.06722736229231256,0.10084104343846885,0.00840342028653907
5,1,288,0.08192409786852564,0.06553927829482052,0.09830891744223076,0.008192409786852565
5,1,174,0.08352138370139489,0.06681710696111591,0.10022566044167387,0.008352138370139489
5,1,179,0.0849429262707873,0.06795434101662984,0.10193151152494476,0.00849429262707873
5,2,39,0.09233803037258619,0.07387042429806895,0.11080563644710342,0.009233803037258619
5,2,121,0.09095189207181847,0.07276151365745478,0.10914227048618216,0.009095189207181848
5,2,246,0.09317913517849785,0.07454330814279829,0.11181496221419741,0.009317913517849786
5,2,126,0.09271220268747193,0.07416976214997754,0.11125464322496632,0.009271220268747193
5,2,92,0.09326365563612352,0.07461092450889882,0.11191638676334821,0.009326365563612353
5,2,4,0.07286761883948088,0.05829409507158471,0.08744114260737705,0.0072867618839480884
5,2,104,0.09745071690892843,0.07796057352714275,0.1169408602907141,0.009745071690892844
5,2,187,0.09157960562881692,0.07326368450305354,0.10989552675458031,0.009157960562881692
5,2,288,0.09161485309036337,0.0732918824722907,0.10993782370843604,0.009161485309036337
5,2,174,0.0905798462938614,0.07246387703508912,0.10869581555263368,0.00905798462938614
5,2,179,0.09346244329205088,0.07476995463364071,0.11215493195046104,0.009346244329205089
5,3,39,0.10124811444400049,0.08099849155520039,0.12149773733280059,0.010124811444400049
5,3,121,0.0985032807226811,0.07880262457814488,0.11820393686721731,0.00985032807226811
5,3,246,0.10183835649239675,0.08147068519391741,0.1222060277908761,0.010183835649239676
5,3,126,0.10078691851872508,0.08062953481498007,0.12094430222247009,0.010078691851872509
5,3,92,0.10255412279369484,0.08204329823495587,0.12306494735243381,0.010255412279369484
5,3,104,0.1071493632866228,0.08571949062929825,0.12857923594394735,0.010714936328662281
5,3,187,0.09975690237361924,0.07980552189889539,0.11970828284834309,0.009975690237361924
5,3,288,0.08717113173638459,0.06973690538910768,0.1046053580836615,0.00871711317363846
5,3,174,0.09885890502883046,0.07908712402306438,0.11863068603459655,0.009885890502883047
5,3,179,0.10213290460304457,0.08170632368243566,0.12255948552365348,0.010213290460304458
5,4,39,0.11202562357342948,0.08962049885874358,0.13443074828811535,0.011202562357342948
5,4,121,0.11064074071422193,0.08851259257137756,0.1327688888570663,0.011064074071422195
5,4,246,0.11296597217423728,0.09037277773938983,0.13555916660908474,0.011296597217423729
5,4,126,0.11271577447488532,0.09017261957990826,0.13525892936986236,0.011271577447488532
5,4,92,0.0951927408131614,0.07615419265052913,0.11423128897579367,0.00951927408131614
5,4,104,0.11942393435533223,0.09553914748426579,0.14330872122639868,0.011942393435533223
5,4,187,0.11167897735043505,0.08934318188034805,0.13401477282052207,0.011167897735043507
5,4,174,0.11070639120523053,0.08856511296418443,0.13284766944627663,0.011070639120523054
5,4,179,0.11464984533906683,0.09171987627125347,0.1375798144068802,0.011464984533906684
5,5,39,0.12618888186405144,0.10095110549124116,0.15142665823686172,0.012618888186405145
5,5,121,0.12330385460132989,0.09864308368106392,0.14796462552159587,0.01233038546013299
5,5,246,0.12705672236325818,0.10164537789060656,0.15246806683590983,0.01270567223632582
5,5,126,0.1270955736221459,0.10167645889771673,0.15251468834657508,0.012709557362214591
5,5,104,0.13616121368821898,0.10892897095057519,0.16339345642586278,0.013616121368821898
5,5,187,0.12389178785477079,0.09911343028381664,0.14867014542572493,0.01238917878547708
5,5,174,0.1277186120581151,0.10217488964649209,0.1532623344697381,0.01277186120581151
5,5,179,0.10858335394810971,0.08686668315848778,0.13030002473773164,0.010858335394810972
5,6,39,0.14637420877658985,0.11709936702127188,0.17564905053190782,0.014637420877658985
5,6,121,0.14813299297413055,0.11850639437930444,0.17775959156895665,0.014813299297413055
5,6,246,0.11540305968617416,0.09232244774893933,0.138483671623409,0.011540305968617416
5,6,126,0.1454557405811046,0.11636459246488369,0.17454688869732551,0.014545574058110461
5,6,104,0.15556148617804458,0.12444918894243567,0.18667378341365348,0.01555614861780446
5,6,187,0.14223563952900037,0.1137885116232003,0.17068276743480043,0.014223563952900038
5,6,174,0.14683687227495576,0.11746949781996462,0.17620424672994692,0.014683687227495577
5,7,39,0.17146398820719275,0.1371711905657542,0.2057567858486313,0.017146398820719274
5,7,121,0.13706518828892883,0.10965215063114307,0.1644782259467146,0.013706518828892884
5,7,126,0.1713678960577731,0.1370943168462185,0.20564147526932772,0.017136789605777313
5,7,104,0.18396936006167672,0.14717548804934139,0.22076323207401205,0.018396936006167673
5,7,187,0.1685895342968217,0.13487162743745737,0.202307441156186,0.01685895342968217
5,7,174,0.1675440330876071,0.13403522647008567,0.20105283970512852,0.01675440330876071
5,8,39,0.163478314238959,0.1307826513911672,0.1961739770867508,0.0163478314238959
5,8,126,0.20953317825987577,0.16762654260790064,0.25143981391185094,0.02095331782598758
5,8,104,0.21977622584767892,0.17582098067814314,0.26373147101721467,0.021977622584767893
5,8,187,0.19985914737338067,0.15988731789870456,0.2398309768480568,0.01998591473733807
5,8,174,0.20735313428010568,0.16588250742408456,0.2488237611361268,0.02073531342801057
5,9,126,0.20583574771631324,0.1646685981730506,0.2470028972595759,0.020583574771631325
5,9,104,0.27878153171382536,0.2230252253710603,0.33453783805659043,0.027878153171382536
5,9,187,0.2541770097856049,0.20334160782848396,0.3050124117427259,0.025417700978560494
5,9,174,0.2612057107842565,0.2089645686274052,0.31344685294110775,0.02612057107842565
5,10,104,0.36401073178349386,0.2912085854267951,0.4368128781401926,0.03640107317834939
5,10,187,0.321426065120809,0.2571408520966472,0.3857112781449708,0.0321426065120809
5,10,174,0.3145632030956971,0.25165056247655765,0.3774758437148365,0.031456320309569706
6,1,63,0.08577812248175498,0.06862249798540399,0.10293374697810598,0.008577812248175498
6,1,259,0.08397306383011534,0.06717845106409227,0.1007676765961384,0.008397306383011534
6,1,230,0.08293084505005284,0.06634467604004228,0.0995170140600634,0.008293084505005285
6,1,182,0.08460456988016869,0.06768365590413496,0.10152548385620243,0.00846045698801687
6,1,255,0.0852411138110401,0.06819289104883208,0.10228933657324812,0.00852411138110401
6,1,178,0.08550745371271504,0.06840596297017203,0.10260894445525805,0.008550745371271503
6,1,123,0.08646078814862292,0.06916863051889834,0.1037529457783475,0.008646078814862292
6,1,155,0.08589195766960721,0.06871356613568577,0.10307034920352864,0.008589195766960721
6,1,202,0.0855393118511074,0.06843144948088592,0.10264717422132888,0.00855393118511074
6,1,228,0.06496311781325569,0.05197049425060455,0.07795574137590681,0.006496311781325569
6,1,1,0.08395718029967973,0.0671657442397438,0.10074861635961567,0.008395718029967974
6,1,176,0.08515247545188026,0.06812198036150421,0.10218297054225631,0.008515247545188027
6,2,63,0.08731786547753766,0.06985429238203013,0.10478143857304519,0.008731786547753766
6,2,259,0.08708126373328472,0.06966501098662778,0.10449751647994165,0.008708126373328472
6,2,230,0.0844243596468958,0.06753948771751665,0.10130923157627496,0.008442435964689582
6,2,182,0.08564202408128709,0.06851361926502968,0.1027704288975445,0.00856420240812871
6,2,255,0.08598829869325846,0.06879063895460677,0.10318595843191014,0.008598829869325846
6,2,178,0.0866580197424168,0.06932641579393344,0.10398962369090016,0.00866580197424168
6,2,123,0.0870242324062854,0.06961938592502832,0.10442907888754248,0.00870242324062854
6,2,155,0.0866009821017017,0.06928078568136135,0.10392117852204204,0.00866009821017017
6,2,202,0.07684163679783615,0.061473309438268925,0.09220996415740337,0.007684163679783616
6,2,228,0.06060154331838824,0.048481234654710596,0.07272185198206589,0.0060601543318388245
6,2,1,0.0861483480366715,0.0689186784293372,0.1033780176440058,0.00861483480366715
6,2,176,0.08567142596443629,0.06853714077154903,0.10280571115732355,0.008567142596443629
6,3,63,0.102095878468322,0.0816767027746576,0.12251505416198638,0.0102095878468322
6,3,259,0.08405181444535051,0.0672414515562804,0.10086217733442061,0.00840518144453505
6,3,230,0.09826341571192708,0.07861073256954167,0.11791609885431249,0.009826341571192708
6,3,182,0.1018857112246057,0.08150856897968456,0.12226285346952684,0.01018857112246057
6,3,255,0.10150245047922077,0.08120196038337663,0.12180294057506491,0.010150245047922078
6,3,178,0.10361320321307199,0.0828905625704576,0.12433584385568638,0.0103613203213072
6,3,123,0.10305268709745576,0.08244214967796461,0.1236632245169469,0.010305268709745576
6,3,155,0.10202358767947393,0.08161887014357916,0.12242830521536871,0.010202358767947395
6,3,1,0.10119062741575909,0.08095250193260728,0.12142875289891089,0.01011906274157591
6,3,176,0.10232062426481307,0.08185649941185047,0.12278474911777568,0.010232062426481309
6,4,63,0.1133296164066624,0.09066369312532993,0.13599553968799488,0.011332961640666241
6,4,230,0.11103420605814221,0.08882736484651377,0.13324104726977065,0.011103420605814221
6,4,182,0.11257177136166192,0.09005741708932954,0.1350861256339943,0.011257177136166193
6,4,255,0.11205968046431129,0.08964774437144904,0.13447161655717355,0.01120596804643113
6,4,178,0.11335624357599276,0.09068499486079422,0.13602749229119132,0.011335624357599277
6,4,123,0.1136648794627966,0.09093190357023728,0.13639785535535592,0.01136648794627966
6,4,155,0.1128673888128457,0.09029391105027657,0.13544086657541485,0.01128673888128457
6,4,1,0.09843261658184366,0.07874609326547494,0.11811913989821238,0.009843261658184367
6,4,176,0.11268359727574345,0.09014687782059477,0.13522031673089213,0.011268359727574347
6,5,63,0.1287193983672173,0.10297551869377385,0.15446327804066076,0.01287193983672173
6,5,230,0.10679153404863545,0.08543322723890837,0.12814984085836253,0.010679153404863546
6,5,182,0.12781975211383037,0.1022558016910643,0.15338370253659644,0.012781975211383037
6,5,255,0.12793265225294342,0.10234612180235475,0.1535191827035321,0.012793265225294344
6,5,178,0.12766097354972336,0.1021287788397787,0.15319316825966803,0.012766097354972337
6,5,123,0.12792614429314156,0.10234091543451325,0.15351137315176985,0.012792614429314156
6,5,155,0.1271168268674147,0.10169346149393177,0.15254019224089765,0.012711682686741471
6,5,176,0.12603271850709377,0.10082617480567502,0.15123926220851253,0.012603271850709377
6,6,63,0.14511861498784256,0.11609489199027406,0.17414233798541107,0.014511861498784258
6,6,182,0.1272698743229781,0.10181589945838249,0.1527238491875737,0.01272698743229781
6,6,255,0.1465575730226892,0.11724605841815137,0.17586908762722706,0.014655757302268922
6,6,178,0.14509268174446655,0.11607414539557324,0.17411121809335986,0.014509268174446656
6,6,123,0.14808541805489622,0.11846833444391698,0.17770250166587545,0.014808541805489623
6,6,155,0.14457564884833593,0.11566051907866876,0.1734907786180031,0.014457564884833594
6,6,176,0.14330018901879155,0.11464015121503324,0.17196022682254986,0.014330018901879155
6,7,63,0.17804591574280218,0.14243673259424175,0.2136550988913626,0.01780459157428022
6,7,255,0.13541212448280066,0.10832969958624053,0.16249454937936078,0.013541212448280066
6,7,178,0.17183673040596337,0.1374693843247707,0.20620407648715602,0.01718367304059634
6,7,123,0.17206760005970057,0.13765408004776045,0.20648112007164068,0.017206760005970056
6,7,155,0.17094373946543512,0.1367549915723481,0.20513248735852213,0.017094373946543513
6,7,176,0.17169388984329828,0.13735511187463864,0.20603266781195792,0.01716938898432983
6,8,63,0.20508456434494693,0.16406765147595756,0.2461014772139363,0.020508456434494695
6,8,178,0.21348507930723898,0.1707880634457912,0.2561820951686868,0.0213485079307239
6,8,123,0.2115916181201228,0.16927329449609826,0.2539099417441474,0.021159161812012283
6,8,155,0.20718401018073992,0.16574720814459196,0.2486208122168879,0.020718401018073995
6,8,176,0.16265472804695139,0.13012378243756112,0.19518567365634165,0.01626547280469514
6,9,63,0.25878470573912987,0.2070277645913039,0.31054164688695585,0.025878470573912987
6,9,178,0.22088891620001566,0.17671113296001253,0.26506669944001876,0.022088891620001567
6,9,123,0.2624667998392707,0.20997343987141656,0.31496015980712483,0.02624667998392707
6,9,155,0.2578595782215838,0.20628766257726705,0.3094314938659005,0.02578595782215838
6,10,63,0.3312465177576673,0.2649972142061338,0.39749582130920075,0.03312465177576673
6,10,123,0.33544629068321397,0.2683570325465712,0.40253554881985676,0.0335446290683214
6,10,155,0.3333071915591187,0.26664575324729495,0.39996862987094245,0.03333071915591187
7,1,267,0.06619925696135608,0.052959405569084864,0.07943910835362729,0.006619925696135608
7,1,58,0.07759903351672721,0.06207922681338177,0.09311884022007265,0.007759903351672722
7,1,263,0.07714914468420382,0.06171931574736306,0.09257897362104459,0.007714914468420382
7,1,60,0.0794435836104668,0.06355486688837345,0.09533230033256015,0.00794435836104668
7,1,201,0.07835390252786081,0.06268312202228865,0.09402468303343298,0.007835390252786081
7,1,186,0.0787896733602238,0.06303173868817905,0.09454760803226855,0.00787896733602238
7,1,287,0.07880851211306157,0.06304680969044926,0.09457021453567388,0.007880851211306158
7,1,124,0.07204900876879511,0.05763920701503609,0.08645881052255412,0.007204900876879511
7,1,274,0.07630575184124959,0.06104460147299967,0.0915669022094995,0.007630575184124959
7,1,160,0.07772707672529716,0.06218166138023773,0.0932724920703566,0.007772707672529716
7,1,152,0.07969464680808906,0.06375571744647125,0.09563357616970687,0.007969464680808907
7,1,241,0.07937534319060516,0.06350027455248412,0.09525041182872619,0.007937534319060515
7,1,36,0.07850506589206394,0.06280405271365115,0.09420607907047672,0.007850506589206394
7,2,58,0.09477153124628523,0.0758172249970282,0.11372583749554227,0.009477153124628525
7,2,263,0.09114223101838051,0.07291378481470441,0.10937067722205661,0.009114223101838051
7,2,60,0.0946421855967407,0.07571374847739257,0.11357062271608884,0.009464218559674071
7,2,201,0.0764413500060763,0.06115308000486104,0.09172962000729155,0.00764413500060763
7,2,186,0.09438436146420351,0.07550748917136281,0.11326123375704421,0.009438436146420351
7,2,287,0.09319371408014877,0.07455497126411902,0.11183245689617853,0.009319371408014877
7,2,274,0.0907080159925264,0.07256641279402112,0.10884961919103167,0.00907080159925264
7,2,160,0.09306712343023954,0.07445369874419164,0.11168054811628744,0.009306712343023955
7,2,152,0.08187880470295991,0.06550304376236793,0.0982545656435519,0.008187880470295991
7,2,241,0.09621534480516042,0.07697227584412834,0.1154584137661925,0.009621534480516043
7,2,36,0.09355533765727886,0.07484427012582309,0.11226640518873462,0.009355533765727887
7,3,58,0.1062765525907296,0.08502124207258369,0.12753186310887552,0.01062765525907296
7,3,263,0.10837993015388986,0.08670394412311189,0.13005591618466783,0.010837993015388986
7,3,60,0.1139865632179981,0.09118925057439849,0.1367838758615977,0.01139865632179981
7,3,186,0.11254688338777545,0.09003750671022037,0.13505626006533053,0.011254688338777546
7,3,287,0.11292626980423473,0.09034101584338779,0.13551152376508166,0.011292626980423473
7,3,274,0.10867614281493823,0.0869409142519506,0.13041137137792588,0.010867614281493824
7,3,160,0.11123813007258423,0.0889905040580674,0.1334857560871011,0.011123813007258425
7,3,241,0.112670210559294,0.09013616844743522,0.1352042526711528,0.011267021055929402
7,3,36,0.11329931739855557,0.09063945391884447,0.1359591808782667,0.011329931739855558
7,4,58,0.10898009941211019,0.08718407952968815,0.13077611929453223,0.010898009941211019
7,4,263,0.10968948276850614,0.08775158621480492,0.13162737932220736,0.010968948276850615
7,4,60,0.11571775051117283,0.09257420040893827,0.1388613006134074,0.011571775051117283
7,4,186,0.11534878655433398,0.09227902924346719,0.13841854386520078,0.011534878655433399
7,4,287,0.11466700925447783,0.09173360740358227,0.13760041110537338,0.011466700925447784
7,4,274,0.11086123809001247,0.08868899047200998,0.13303348570801496,0.011086123809001248
7,4,160,0.11162933214131773,0.0893034657130542,0.13395519856958127,0.011162933214131775
7,4,241,0.09886706010631256,0.07909364808505005,0.11864047212757507,0.009886706010631257
