season,week,celebrity_name,vote_mean,judge_percentage,total_percentage,actual_elim_week,was_eliminated_this_week,results,rank,lowest_in_week,prediction_correct,eliminated_this_week,eliminated_rank,total_contestants
29,2,Nev Schulman,0.0664733679347536,0.0769230769230769,0.14339644485783049,-1,False,2nd Place,13,False,False,Charles Oakley,3.0,15
29,2,Jeannie Mai,0.0660779618211745,0.0659340659340659,0.1320120277552404,-1,False,Withdrew,8,False,False,Charles Oakley,3.0,15
29,2,Johnny Weir,0.0649088156603545,0.0659340659340659,0.1308428815944204,10,False,Eliminated Week 10,7,False,False,Charles Oakley,3.0,15
29,2,Nelly,0.0642472727900699,0.0659340659340659,0.1301813387241358,-1,False,3rd Place,6,False,False,Charles Oakley,3.0,15
29,2,Carole Baskin,0.0640731667670717,0.0586080586080586,0.12268122537513029,3,False,Eliminated Week 3,2,False,False,Charles Oakley,3.0,15
29,2,Monica Aldama,0.0625228593073763,0.0586080586080586,0.1211309179154349,7,False,Eliminated Week 7,1,True,False,Charles Oakley,3.0,15
29,2,Chrishell Stause,0.0623974404750601,0.0659340659340659,0.128331506409126,8,False,Eliminated Week 8,5,False,False,Charles Oakley,3.0,15
29,3,Anne Heche,0.075964789251461,0.0533807829181494,0.1293455721696104,4,False,Eliminated Week 4,2,False,True,Carole Baskin,1.0,14
29,3,Justina Machado,0.0744205170215115,0.0676156583629893,0.1420361753845008,-1,False,4th Place,5,False,True,Carole Baskin,1.0,14
29,3,Chrishell Stause,0.0737042724929833,0.0782918149466192,0.1519960874396025,8,False,Eliminated Week 8,12,False,True,Carole Baskin,1.0,14
29,3,Nelly,0.0733472375574732,0.0640569395017793,0.1374041770592525,-1,False,3rd Place,4,False,True,Carole Baskin,1.0,14
29,3,Jesse Metcalfe,0.0730443297575071,0.0711743772241993,0.1442187069817064,5,False,Eliminated Week 5,6,False,True,Carole Baskin,1.0,14
29,3,Carole Baskin,0.0719139657875868,0.0427046263345195,0.11461859212210629,3,True,Eliminated Week 3,1,True,True,Carole Baskin,1.0,14
29,3,Monica Aldama,0.0716166993180243,0.0747330960854092,0.1463497954034335,7,False,Eliminated Week 7,9,False,True,Carole Baskin,1.0,14
29,3,Nev Schulman,0.0714864464244637,0.0854092526690391,0.15689569909350282,-1,False,2nd Place,14,False,True,Carole Baskin,1.0,14
29,3,Veron Davis,0.0714514007685373,0.0782918149466192,0.1497432157151565,6,False,Eliminated Week 6,11,False,True,Carole Baskin,1.0,14
29,3,AJ McLean,0.0705977807844048,0.0747330960854092,0.145330876869814,9,False,Eliminated Week 9,7,False,True,Carole Baskin,1.0,14
29,3,Johnny Weir,0.0696224395599136,0.0854092526690391,0.1550316922289527,10,False,Eliminated Week 10,13,False,True,Carole Baskin,1.0,14
29,3,Jeannie Mai,0.0678804029102172,0.0782918149466192,0.1461722178568364,-1,False,Withdrew,8,False,True,Carole Baskin,1.0,14
29,3,Kaitlyn Bristowe,0.0675219141729978,0.0818505338078291,0.14937244798082688,-1,False,1st Place,10,False,True,Carole Baskin,1.0,14
29,3,Skai Jackson,0.0674278041929178,0.0640569395017793,0.1314847436946971,10,False,Eliminated Week 10,3,False,True,Carole Baskin,1.0,14
29,4,Anne Heche,0.085273333176892,0.0697674418604651,0.15504077503735708,4,True,Eliminated Week 4,7,False,False,Anne Heche,7.0,13
29,4,Skai Jackson,0.0807286096981173,0.0930232558139534,0.17375186551207072,10,False,Eliminated Week 10,13,False,False,Anne Heche,7.0,13
29,4,Johnny Weir,0.0804482240618862,0.0797342192691029,0.1601824433309891,10,False,Eliminated Week 10,12,False,False,Anne Heche,7.0,13
29,4,Monica Aldama,0.0802467742073672,0.0797342192691029,0.1599809934764701,7,False,Eliminated Week 7,11,False,False,Anne Heche,7.0,13
29,4,Jesse Metcalfe,0.0794496223787416,0.0697674418604651,0.14921706423920672,5,False,Eliminated Week 5,5,False,False,Anne Heche,7.0,13
29,4,Nev Schulman,0.0772968375147664,0.0797342192691029,0.1570310567838693,-1,False,2nd Place,9,False,False,Anne Heche,7.0,13
29,4,Kaitlyn Bristowe,0.0762277284485873,0.0830564784053156,0.1592842068539029,-1,False,1st Place,10,False,False,Anne Heche,7.0,13
29,4,Justina Machado,0.0756580390223983,0.0797342192691029,0.15539225829150122,-1,False,4th Place,8,False,False,Anne Heche,7.0,13
29,4,Jeannie Mai,0.075500417370727,0.0697674418604651,0.14526785923119212,-1,False,Withdrew,3,False,False,Anne Heche,7.0,13
29,4,Veron Davis,0.0739199908236819,0.0730897009966777,0.1470096918203596,6,False,Eliminated Week 6,4,False,False,Anne Heche,7.0,13
29,4,AJ McLean,0.0728388039219403,0.0797342192691029,0.1525730231910432,9,False,Eliminated Week 9,6,False,False,Anne Heche,7.0,13
29,4,Chrishell Stause,0.0718442386985029,0.0730897009966777,0.1449339396951806,8,False,Eliminated Week 8,2,False,False,Anne Heche,7.0,13
29,4,Nelly,0.070567380676391,0.0697674418604651,0.14033482253685609,-1,False,3rd Place,1,True,False,Anne Heche,7.0,13
29,5,Skai Jackson,0.089106796967271,0.0836236933797909,0.1727304903470619,10,False,Eliminated Week 10,8,False,False,Jesse Metcalfe,2.0,12
29,5,Jesse Metcalfe,0.0881120324578064,0.0662020905923344,0.1543141230501408,5,True,Eliminated Week 5,2,False,False,Jesse Metcalfe,2.0,12
29,5,Veron Davis,0.0856173724197763,0.073170731707317,0.1587881041270933,6,False,Eliminated Week 6,3,False,False,Jesse Metcalfe,2.0,12
29,5,Nev Schulman,0.084744891657885,0.0905923344947735,0.1753372261526585,-1,False,2nd Place,10,False,False,Jesse Metcalfe,2.0,12
29,5,Johnny Weir,0.084139628721405,0.1010452961672473,0.1851849248886523,10,False,Eliminated Week 10,12,False,False,Jesse Metcalfe,2.0,12
29,5,Monica Aldama,0.0838419858104905,0.0905923344947735,0.174434320305264,7,False,Eliminated Week 7,9,False,False,Jesse Metcalfe,2.0,12
29,5,Chrishell Stause,0.0835191524203952,0.0662020905923344,0.1497212430127296,8,False,Eliminated Week 8,1,True,False,Jesse Metcalfe,2.0,12
29,5,Justina Machado,0.0818429128138295,0.0836236933797909,0.1654666061936204,-1,False,4th Place,7,False,False,Jesse Metcalfe,2.0,12
29,5,Kaitlyn Bristowe,0.0814413136771452,0.0940766550522648,0.17551796872941,-1,False,1st Place,11,False,False,Jesse Metcalfe,2.0,12
29,5,AJ McLean,0.0803325554630173,0.0836236933797909,0.1639562488428082,9,False,Eliminated Week 9,6,False,False,Jesse Metcalfe,2.0,12
29,5,Nelly,0.0797147844481308,0.0836236933797909,0.1633384778279217,-1,False,3rd Place,5,False,False,Jesse Metcalfe,2.0,12
29,5,Jeannie Mai,0.0775865731428472,0.0836236933797909,0.1612102665226381,-1,False,Withdrew,4,False,False,Jesse Metcalfe,2.0,12
29,6,Nelly,0.1016787506148502,0.0895522388059701,0.19123098942082029,-1,False,3rd Place,10,False,False,Veron Davis,2.0,11
29,6,Justina Machado,0.0944020830841301,0.1007462686567164,0.1951483517408465,-1,False,4th Place,11,False,False,Veron Davis,2.0,11
29,6,Nev Schulman,0.0918764259655876,0.0970149253731343,0.1888913513387219,-1,False,2nd Place,7,False,False,Veron Davis,2.0,11
29,6,Johnny Weir,0.09175452196535,0.0820895522388059,0.1738440742041559,10,False,Eliminated Week 10,3,False,False,Veron Davis,2.0,11
29,6,Veron Davis,0.0914896673315732,0.0783582089552238,0.16984787628679698,6,True,Eliminated Week 6,2,False,False,Veron Davis,2.0,11
29,6,Chrishell Stause,0.0901599184221705,0.0895522388059701,0.1797121572281406,8,False,Eliminated Week 8,5,False,False,Veron Davis,2.0,11
29,6,Monica Aldama,0.0899383421191496,0.1007462686567164,0.19068461077586601,7,False,Eliminated Week 7,9,False,False,Veron Davis,2.0,11
29,6,Kaitlyn Bristowe,0.0897064815147418,0.1007462686567164,0.19045275017145818,-1,False,1st Place,8,False,False,Veron Davis,2.0,11
29,6,Skai Jackson,0.0888475807045678,0.0671641791044776,0.1560117598090454,10,False,Eliminated Week 10,1,True,False,Veron Davis,2.0,11
29,6,AJ McLean,0.0858600123192574,0.1007462686567164,0.18660628097597382,9,False,Eliminated Week 9,6,False,False,Veron Davis,2.0,11
29,6,Jeannie Mai,0.0842862159586213,0.0932835820895522,0.17756979804817352,-1,False,Withdrew,4,False,False,Veron Davis,2.0,11
29,7,Nev Schulman,0.1101702137653406,0.1153846153846153,0.2255548291499559,-1,False,2nd Place,10,False,True,Monica Aldama,1.0,10
29,7,Chrishell Stause,0.1058923643104035,0.1,0.2058923643104035,8,False,Eliminated Week 8,9,False,True,Monica Aldama,1.0,10
29,7,Justina Machado,0.1044392390909775,0.1,0.2044392390909775,-1,False,4th Place,8,False,True,Monica Aldama,1.0,10
29,7,Skai Jackson,0.1004695957343628,0.1038461538461538,0.2043157495805166,10,False,Eliminated Week 10,7,False,True,Monica Aldama,1.0,10
29,7,Monica Aldama,0.0995063975034415,0.0846153846153846,0.1841217821188261,7,True,Eliminated Week 7,1,True,True,Monica Aldama,1.0,10
29,7,Johnny Weir,0.0986942880610764,0.1038461538461538,0.2025404419072302,10,False,Eliminated Week 10,6,False,True,Monica Aldama,1.0,10
29,7,Nelly,0.0964248030823144,0.1038461538461538,0.2002709569284682,-1,False,3rd Place,5,False,True,Monica Aldama,1.0,10
29,7,AJ McLean,0.0956204661707482,0.1,0.1956204661707482,9,False,Eliminated Week 9,4,False,True,Monica Aldama,1.0,10
29,7,Kaitlyn Bristowe,0.095254821994501,0.0923076923076923,0.18756251430219328,-1,False,1st Place,2,False,True,Monica Aldama,1.0,10
29,7,Jeannie Mai,0.0935278102868338,0.0961538461538461,0.1896816564406799,-1,False,Withdrew,3,False,True,Monica Aldama,1.0,10
29,8,Johnny Weir,0.1330577818056615,0.1351353786223038,0.26819316042796526,10,False,Eliminated Week 10,8,False,False,Chrishell Stause,6.0,8
29,8,Chrishell Stause,0.1319914130010865,0.1216218407600734,0.2536132537611599,8,True,Eliminated Week 8,6,False,False,Chrishell Stause,6.0,8
29,8,Nev Schulman,0.127972568984329,0.1351353786223038,0.2631079476066328,-1,False,2nd Place,7,False,False,Chrishell Stause,6.0,8
29,8,Nelly,0.1246367015093966,0.108108302897843,0.2327450044072396,-1,False,3rd Place,1,True,False,Chrishell Stause,6.0,8
29,8,Justina Machado,0.1211687976694471,0.1306299650990362,0.25179876276848334,-1,False,4th Place,5,False,False,Chrishell Stause,6.0,8
29,8,Skai Jackson,0.121097294473083,0.1216209398575493,0.2427182343306323,10,False,Eliminated Week 10,3,False,False,Chrishell Stause,6.0,8
29,8,AJ McLean,0.1205608855952377,0.1216218407600734,0.2421827263553111,9,False,Eliminated Week 9,2,False,False,Chrishell Stause,6.0,8
29,8,Kaitlyn Bristowe,0.1195145569617582,0.1261263533808169,0.2456409103425751,-1,False,1st Place,4,False,False,Chrishell Stause,6.0,8
29,9,Nev Schulman,0.1519507050509454,0.1502586539218815,0.3022093589728269,-1,False,2nd Place,7,False,False,AJ McLean,3.0,7
29,9,AJ McLean,0.1513563707645004,0.1295331794121426,0.28088955017664297,9,True,Eliminated Week 9,3,False,False,AJ McLean,3.0,7
29,9,Nelly,0.1453872596937112,0.1243528470584334,0.2697401067521446,-1,False,3rd Place,2,False,False,AJ McLean,3.0,7
29,9,Johnny Weir,0.1419919294483153,0.1554410588230417,0.297432988271357,10,False,Eliminated Week 10,6,False,False,AJ McLean,3.0,7
29,9,Kaitlyn Bristowe,0.1384978771710745,0.1554410588230417,0.29393893599411625,-1,False,1st Place,5,False,False,AJ McLean,3.0,7
29,9,Skai Jackson,0.1367409005454311,0.1502586539218815,0.2869995544673126,10,False,Eliminated Week 10,4,False,False,AJ McLean,3.0,7
29,9,Justina Machado,0.1340749573260219,0.1347145480395773,0.2687895053655992,-1,False,4th Place,1,True,False,AJ McLean,3.0,7
29,10,Johnny Weir,0.175979379704893,0.1637931034482758,0.33977248315316877,10,True,Eliminated Week 10,5,False,False,Johnny Weir,5.0,6
29,10,Nev Schulman,0.1727433580752029,0.1724137931034483,0.3451571511786512,-1,False,2nd Place,6,False,False,Johnny Weir,5.0,6
29,10,Skai Jackson,0.1671001484746459,0.1637931034482758,0.33089325192292174,10,True,Eliminated Week 10,3,False,False,Johnny Weir,5.0,6
29,10,Kaitlyn Bristowe,0.1642225662223157,0.1724137931034483,0.33663635932576397,-1,False,1st Place,4,False,False,Johnny Weir,5.0,6
29,10,Justina Machado,0.1599898875976764,0.1666666666666666,0.32665655426434304,-1,False,4th Place,2,False,False,Johnny Weir,5.0,6
29,10,Nelly,0.1599646599252659,0.160919540229885,0.3208842001551509,-1,False,3rd Place,1,True,False,Johnny Weir,5.0,6
29,11,Justina Machado,0.2839765993154698,0.2531645569620253,0.537141156277495,-1,False,4th Place,4,False,False,,,4
29,11,Nev Schulman,0.2538629753572259,0.2531645569620253,0.5070275323192512,-1,False,2nd Place,3,False,False,,,4
29,11,Nelly,0.2353584568007161,0.240506329113924,0.4758647859146401,-1,False,3rd Place,1,True,False,,,4
29,11,Kaitlyn Bristowe,0.226801968526588,0.2531645569620253,0.4799665254886133,-1,False,1st Place,2,False,False,,,4
30,1,Suni Lee,0.070842769554251,0.0765027322404371,0.1473455017946881,9,False,Eliminated Week 9,15,False,False,,,15
30,1,Melanie C,0.069261429284468,0.0737704918032786,0.1430319210877466,5,False,Eliminated Week 5,12,False,False,,,15
30,1,Iman Shumpert,0.0690170666160695,0.0573770491803278,0.1263941157963973,-1,False,1st Place,3,False,False,,,15
30,1,Matt James,0.0681157159111612,0.0655737704918032,0.1336894864029644,4,False,Eliminated Week 4,8,False,False,,,15
30,1,Amanda Kloots,0.0679703492227173,0.0765027322404371,0.1444730814631544,-1,False,4th Place,14,False,False,,,15
30,1,"Mike ""The Miz"" Mizanin",0.0675194851780897,0.0655737704918032,0.13309325566989288,7,False,Eliminated Week 7,6,False,False,,,15
30,1,Kenya Moore,0.0674319256202026,0.0710382513661202,0.1384701769863228,6,False,Eliminated Week 6,11,False,False,,,15
30,1,Martin Kove,0.066572895459542,0.0355191256830601,0.1020920211426021,2,False,Eliminated Week 2,1,True,False,,,15
30,1,Christine Chiu,0.0664089968747894,0.0683060109289617,0.13471500780375112,3,False,Eliminated Week 3,9,False,False,,,15
30,1,Jimmie Allen,0.0657848420870408,0.0601092896174863,0.1258941317045271,8,False,Eliminated Week 8,2,False,False,,,15
30,1,Olivia Jade,0.0653217956763421,0.0683060109289617,0.1336278066053038,8,False,Eliminated Week 8,7,False,False,,,15
30,1,JoJo Siwa,0.0650847020683644,0.0792349726775956,0.14431967474596002,-1,False,2nd Place,13,False,False,,,15
30,1,Melora Hardin,0.0644929401292603,0.0710382513661202,0.1355311914953805,9,False,Eliminated Week 9,10,False,False,,,15
30,1,Brian Austin Green,0.0633710256746593,0.0655737704918032,0.12894479616646248,4,False,Eliminated Week 4,5,False,False,,,15
30,1,Cody Rigsby,0.0628040606430418,0.0655737704918032,0.128377831134845,-1,False,3rd Place,4,False,False,,,15
30,2,Melanie C,0.0729240009942659,0.0779220779220779,0.1508460789163438,5,False,Eliminated Week 5,15,False,True,Martin Kove,1.0,15
30,2,Suni Lee,0.0690613477082258,0.0727272727272727,0.1417886204354985,9,False,Eliminated Week 9,12,False,True,Martin Kove,1.0,15
30,2,Christine Chiu,0.0682628514644497,0.0623376623376623,0.13060051380211202,3,False,Eliminated Week 3,6,False,True,Martin Kove,1.0,15
30,2,Jimmie Allen,0.0674373368415367,0.0701298701298701,0.13756720697140679,8,False,Eliminated Week 8,11,False,True,Martin Kove,1.0,15
30,2,"Mike ""The Miz"" Mizanin",0.0671651294999594,0.0675324675324675,0.1346975970324269,7,False,Eliminated Week 7,9,False,True,Martin Kove,1.0,15
30,2,JoJo Siwa,0.0671457051345469,0.0805194805194805,0.14766518565402742,-1,False,2nd Place,13,False,True,Martin Kove,1.0,15
30,2,Martin Kove,0.0670691868388589,0.0389610389610389,0.10603022579989779,2,True,Eliminated Week 2,1,True,True,Martin Kove,1.0,15
30,2,Cody Rigsby,0.0662881579783401,0.0623376623376623,0.1286258203160024,-1,False,3rd Place,5,False,True,Martin Kove,1.0,15
30,2,Kenya Moore,0.0660438614489663,0.0623376623376623,0.1283815237866286,6,False,Eliminated Week 6,4,False,True,Martin Kove,1.0,15
30,2,Melora Hardin,0.0657388315146869,0.0701298701298701,0.135868701644557,9,False,Eliminated Week 9,10,False,True,Martin Kove,1.0,15
30,2,Iman Shumpert,0.0657266373002622,0.0649350649350649,0.13066170223532708,-1,False,1st Place,7,False,True,Martin Kove,1.0,15
30,2,Amanda Kloots,0.0656113812843248,0.0831168831168831,0.1487282644012079,-1,False,4th Place,14,False,True,Martin Kove,1.0,15
30,2,Matt James,0.0640156212662852,0.0571428571428571,0.12115847840914229,4,False,Eliminated Week 4,2,False,True,Martin Kove,1.0,15
30,2,Olivia Jade,0.0637803305638632,0.0701298701298701,0.1339102006937333,8,False,Eliminated Week 8,8,False,True,Martin Kove,1.0,15
30,2,Brian Austin Green,0.0637296201614274,0.0597402597402597,0.12346987990168709,4,False,Eliminated Week 4,3,False,True,Martin Kove,1.0,15
30,3,Iman Shumpert,0.0796659471043857,0.0637583892617449,0.1434243363661306,-1,False,1st Place,7,False,False,Christine Chiu,6.0,14
30,3,Suni Lee,0.0752224363954067,0.0704697986577181,0.14569223505312479,9,False,Eliminated Week 9,9,False,False,Christine Chiu,6.0,14
30,3,Amanda Kloots,0.0732036077816853,0.0805369127516778,0.15374052053336312,-1,False,4th Place,14,False,False,Christine Chiu,6.0,14
30,3,Melanie C,0.0724364114969319,0.0738255033557047,0.14626191485263662,5,False,Eliminated Week 5,11,False,False,Christine Chiu,6.0,14
30,3,Brian Austin Green,0.0718328125223347,0.0637583892617449,0.1355912017840796,4,False,Eliminated Week 4,2,False,False,Christine Chiu,6.0,14
30,3,"Mike ""The Miz"" Mizanin",0.0711734763169556,0.0738255033557047,0.1449989796726603,7,False,Eliminated Week 7,8,False,False,Christine Chiu,6.0,14
30,3,JoJo Siwa,0.0711409561742574,0.0805369127516778,0.1516778689259352,-1,False,2nd Place,13,False,False,Christine Chiu,6.0,14
30,3,Christine Chiu,0.0705909624194407,0.0704697986577181,0.1410607610771588,3,True,Eliminated Week 3,6,False,False,Christine Chiu,6.0,14
30,3,Jimmie Allen,0.0705837896815197,0.0671140939597315,0.13769788364125118,8,False,Eliminated Week 8,4,False,False,Christine Chiu,6.0,14
30,3,Matt James,0.0701932737716906,0.0671140939597315,0.1373073677314221,4,False,Eliminated Week 4,3,False,False,Christine Chiu,6.0,14
30,3,Cody Rigsby,0.0692411705908275,0.0604026845637583,0.12964385515458582,-1,False,3rd Place,1,True,False,Christine Chiu,6.0,14
30,3,Melora Hardin,0.068914075773957,0.0771812080536912,0.1460952838276482,9,False,Eliminated Week 9,10,False,False,Christine Chiu,6.0,14
30,3,Kenya Moore,0.0687628200267465,0.0704697986577181,0.1392326186844646,6,False,Eliminated Week 6,5,False,False,Christine Chiu,6.0,14
30,3,Olivia Jade,0.0670382599438599,0.0805369127516778,0.14757517269553772,8,False,Eliminated Week 8,12,False,False,Christine Chiu,6.0,14
30,4,Iman Shumpert,0.0832272594840066,0.0755395683453237,0.1587668278293303,-1,False,1st Place,10,False,True,Brian Austin Green,1.0,13
30,4,Brian Austin Green,0.0822414760196378,0.0623501199040767,0.1445915959237145,4,True,Eliminated Week 4,1,True,True,Brian Austin Green,1.0,13
30,4,Matt James,0.081263932025269,0.0683453237410072,0.1496092557662762,4,True,Eliminated Week 4,4,False,True,Brian Austin Green,1.0,13
30,4,Suni Lee,0.0785298456708595,0.0815347721822542,0.1600646178531137,9,False,Eliminated Week 9,11,False,True,Brian Austin Green,1.0,13
30,4,Melora Hardin,0.0782257084671396,0.0875299760191846,0.1657556844863242,9,False,Eliminated Week 9,13,False,True,Brian Austin Green,1.0,13
30,4,Amanda Kloots,0.0771551931647222,0.0815347721822542,0.1586899653469764,-1,False,4th Place,9,False,True,Brian Austin Green,1.0,13
30,4,Cody Rigsby,0.0771352011214924,0.0695443645083932,0.1466795656298856,-1,False,3rd Place,3,False,True,Brian Austin Green,1.0,13
30,4,JoJo Siwa,0.0768978158906055,0.0839328537170263,0.16083066960763182,-1,False,2nd Place,12,False,True,Brian Austin Green,1.0,13
30,4,Jimmie Allen,0.074641591424538,0.0779376498800959,0.1525792413046339,8,False,Eliminated Week 8,6,False,True,Brian Austin Green,1.0,13
30,4,Melanie C,0.0741579461617187,0.079136690647482,0.1532946368092007,5,False,Eliminated Week 5,8,False,True,Brian Austin Green,1.0,13
30,4,Kenya Moore,0.073912862262266,0.0707434052757793,0.14465626753804528,6,False,Eliminated Week 6,2,False,True,Brian Austin Green,1.0,13
30,4,"Mike ""The Miz"" Mizanin",0.0734848260685701,0.0779376498800959,0.15142247594866598,7,False,Eliminated Week 7,5,False,True,Brian Austin Green,1.0,13
30,4,Olivia Jade,0.069126342239174,0.0839328537170263,0.1530591959562003,8,False,Eliminated Week 8,7,False,True,Brian Austin Green,1.0,13
30,5,Melora Hardin,0.095758970497865,0.0935064935064935,0.1892654640043585,9,False,Eliminated Week 9,9,False,False,Melanie C,7.0,11
30,5,Cody Rigsby,0.0954636180071826,0.0831168831168831,0.1785805011240657,-1,False,3rd Place,4,False,False,Melanie C,7.0,11
30,5,Kenya Moore,0.092386094142842,0.0935064935064935,0.1858925876493355,6,False,Eliminated Week 6,8,False,False,Melanie C,7.0,11
30,5,Iman Shumpert,0.0914696848465848,0.0727272727272727,0.1641969575738575,-1,False,1st Place,1,True,False,Melanie C,7.0,11
30,5,Melanie C,0.090749782982291,0.0935064935064935,0.1842562764887845,5,True,Eliminated Week 5,7,False,False,Melanie C,7.0,11
30,5,Amanda Kloots,0.0907400710930244,0.1012987012987013,0.1920387723917257,-1,False,4th Place,11,False,False,Melanie C,7.0,11
30,5,Olivia Jade,0.0904579029051564,0.0935064935064935,0.1839643964116499,8,False,Eliminated Week 8,6,False,False,Melanie C,7.0,11
30,5,"Mike ""The Miz"" Mizanin",0.0898845251048731,0.0831168831168831,0.1730014082217562,7,False,Eliminated Week 7,2,False,False,Melanie C,7.0,11
30,5,Jimmie Allen,0.0889818258452333,0.0883116883116883,0.1772935141569216,8,False,Eliminated Week 8,3,False,False,Melanie C,7.0,11
30,5,JoJo Siwa,0.0870827789076228,0.1038961038961039,0.1909788828037267,-1,False,2nd Place,10,False,False,Melanie C,7.0,11
30,5,Suni Lee,0.0870247456673242,0.0935064935064935,0.1805312391738177,9,False,Eliminated Week 9,5,False,False,Melanie C,7.0,11
30,6,Kenya Moore,0.1110501931864586,0.0879120879120879,0.19896228109854652,6,True,Eliminated Week 6,5,False,False,Kenya Moore,5.0,10
30,6,Iman Shumpert,0.1046549737582878,0.1098901098901098,0.2145450836483976,-1,False,1st Place,10,False,False,Kenya Moore,5.0,10
30,6,Melora Hardin,0.1015027434519504,0.0934065934065934,0.19490933685854378,9,False,Eliminated Week 9,3,False,False,Kenya Moore,5.0,10
30,6,Cody Rigsby,0.1013971615806457,0.0989010989010989,0.2002982604817446,-1,False,3rd Place,6,False,False,Kenya Moore,5.0,10
30,6,JoJo Siwa,0.0996812952863831,0.1098901098901098,0.20957140517649292,-1,False,2nd Place,9,False,False,Kenya Moore,5.0,10
30,6,Jimmie Allen,0.0970124692748675,0.1043956043956044,0.2014080736704719,8,False,Eliminated Week 8,8,False,False,Kenya Moore,5.0,10
30,6,"Mike ""The Miz"" Mizanin",0.0967925158901032,0.0934065934065934,0.1901991092966966,7,False,Eliminated Week 7,1,True,False,Kenya Moore,5.0,10
30,6,Amanda Kloots,0.0966390336066109,0.1043956043956044,0.2010346380022153,-1,False,4th Place,7,False,False,Kenya Moore,5.0,10
30,6,Olivia Jade,0.0963860500115747,0.0989010989010989,0.1952871489126736,8,False,Eliminated Week 8,4,False,False,Kenya Moore,5.0,10
30,6,Suni Lee,0.0948835639531178,0.0989010989010989,0.1937846628542167,9,False,Eliminated Week 9,2,False,False,Kenya Moore,5.0,10
30,7,Cody Rigsby,0.1180114208885041,0.110091743119266,0.2281031640077701,-1,False,3rd Place,6,False,True,"Mike ""The Miz"" Mizanin",1.0,9
30,7,Amanda Kloots,0.1141066771888627,0.1039755351681957,0.2180822123570584,-1,False,4th Place,4,False,True,"Mike ""The Miz"" Mizanin",1.0,9
30,7,Melora Hardin,0.1119508029891484,0.1162079510703364,0.2281587540594848,9,False,Eliminated Week 9,7,False,True,"Mike ""The Miz"" Mizanin",1.0,9
30,7,"Mike ""The Miz"" Mizanin",0.1109021979431336,0.0978593272171253,0.20876152516025892,7,True,Eliminated Week 7,1,True,True,"Mike ""The Miz"" Mizanin",1.0,9
30,7,JoJo Siwa,0.1107264006731806,0.1192660550458715,0.22999245571905208,-1,False,2nd Place,8,False,True,"Mike ""The Miz"" Mizanin",1.0,9
30,7,Iman Shumpert,0.1100774821173539,0.1039755351681957,0.2140530172855496,-1,False,1st Place,3,False,True,"Mike ""The Miz"" Mizanin",1.0,9
30,7,Jimmie Allen,0.1091483426157579,0.1162079510703364,0.22535629368609428,8,False,Eliminated Week 8,5,False,True,"Mike ""The Miz"" Mizanin",1.0,9
30,7,Olivia Jade,0.1075793205928114,0.128440366972477,0.2360196875652884,8,False,Eliminated Week 8,9,False,True,"Mike ""The Miz"" Mizanin",1.0,9
30,7,Suni Lee,0.107497354991247,0.1039755351681957,0.2114728901594427,9,False,Eliminated Week 9,2,False,True,"Mike ""The Miz"" Mizanin",1.0,9
30,8,Cody Rigsby,0.1310733269506883,0.1233766233766233,0.2544499503273116,-1,False,3rd Place,4,False,False,Olivia Jade,3.0,8
30,8,Olivia Jade,0.1307905899481375,0.1168831168831168,0.24767370683125428,8,True,Eliminated Week 8,3,False,False,Olivia Jade,3.0,8
30,8,Jimmie Allen,0.1301318722771822,0.1038961038961039,0.2340279761732861,8,True,Eliminated Week 8,2,False,False,Olivia Jade,3.0,8
30,8,Amanda Kloots,0.1281152560160152,0.1363636363636363,0.2644788923796515,-1,False,4th Place,8,False,False,Olivia Jade,3.0,8
30,8,Melora Hardin,0.123653587162087,0.1363636363636363,0.2600172235257233,9,False,Eliminated Week 9,7,False,False,Olivia Jade,3.0,8
30,8,Suni Lee,0.1226727620433791,0.1363636363636363,0.2590363984070154,9,False,Eliminated Week 9,6,False,False,Olivia Jade,3.0,8
30,8,JoJo Siwa,0.122297232297379,0.1331168831168831,0.2554141154142621,-1,False,2nd Place,5,False,False,Olivia Jade,3.0,8
30,8,Iman Shumpert,0.1112653733051314,0.1136363636363636,0.224901736941495,-1,False,1st Place,1,True,False,Olivia Jade,3.0,8
30,9,Melora Hardin,0.1854499880430872,0.1592920353982301,0.3447420234413173,9,True,Eliminated Week 9,6,False,False,Melora Hardin,6.0,6
30,9,Cody Rigsby,0.1792233609937776,0.1570796460176991,0.3363030070114767,-1,False,3rd Place,3,False,False,Melora Hardin,6.0,6
30,9,Amanda Kloots,0.1637234461885716,0.1747787610619469,0.3385022072505185,-1,False,4th Place,5,False,False,Melora Hardin,6.0,6
30,9,JoJo Siwa,0.1612731016668155,0.1769911504424778,0.3382642521092933,-1,False,2nd Place,4,False,False,Melora Hardin,6.0,6
30,9,Suni Lee,0.1586369039853086,0.165929203539823,0.3245661075251316,9,True,Eliminated Week 9,2,False,False,Melora Hardin,6.0,6
30,9,Iman Shumpert,0.1516931991224393,0.165929203539823,0.31762240266226227,-1,False,1st Place,1,True,False,Melora Hardin,6.0,6
30,10,Amanda Kloots,0.2537701031823776,0.2484076433121019,0.5021777464944794,-1,False,4th Place,3,False,False,,,4
30,10,JoJo Siwa,0.2497806057236846,0.2547770700636942,0.5045576757873789,-1,False,2nd Place,4,False,False,,,4
