contestant_id,season_idx,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,estimated_strength,week_score_sum,mapped_season,season_position,votes,week_total_votes,vote_percentage
57,4,10,4,5,week9_percentage,0.174778761,8,385,31.16737476,39.5,30,14,0.031292113045681566,0.5933542309558041,0.05273765891122862
49,4,10,1,41,week10_percentage,0.25477707,9,386,78.31140096,40.0,30,6,0.0029369325240610625,0.023862701429919968,0.12307628005514179
50,4,10,3,22,week10_percentage,0.242038217,9,387,154.8715384,38.0,30,7,0.015688046010766454,0.023862701429919968,0.6574295897234913
54,4,10,2,53,week10_percentage,0.25477707,9,388,79.66553116,40.0,30,11,0.002987716815715156,0.023862701429919968,0.12520446708389196
57,4,10,4,5,week10_percentage,0.248407643,9,389,36.27307448,39.0,30,14,0.002250006079377296,0.023862701429919968,0.09428966313747497
58,5,1,16,44,week1_percentage,0.047120419,0,390,6.216469893,18.0,31,0,2.6618853829961124,73.48325880999934,0.03622437853333054
59,5,3,14,19,week1_percentage,0.054973822,0,391,10.76025362,21.0,31,1,3.3919631805763446,73.48325880999934,0.04615967276773493
60,5,5,12,97,week1_percentage,0.073298429,0,392,15.0179292,28.0,31,2,1.9287820765915569,73.48325880999934,0.02624791153558768
61,5,5,11,60,week1_percentage,0.060209424,0,393,22.06706325,23.0,31,3,5.524923461400822,73.48325880999934,0.07518615193273123
62,5,9,6,107,week1_percentage,0.054973822,0,394,23.67871321,21.0,31,4,7.464259320287909,73.48325880999934,0.1015776850559627
63,5,9,5,24,week1_percentage,0.070680628,0,395,27.96542667,27.0,31,5,4.14785788812076,73.48325880999934,0.05644629750084429
64,5,10,3,112,week1_percentage,0.07591623,0,396,38.76444632,29.0,31,6,4.288482001775137,73.48325880999934,0.05835998663128934
65,5,4,13,94,week1_percentage,0.052356021,0,397,11.14350568,20.0,31,7,3.9107784959094003,73.48325880999934,0.053219992679165655
66,5,6,10,51,week1_percentage,0.052356021,0,398,18.39528865,20.0,31,8,6.455769068039481,73.48325880999934,0.08785360329121662
67,5,7,9,59,week1_percentage,0.068062827,0,399,19.71692222,26.0,31,9,3.3596733801357805,73.48325880999934,0.045720255668337456
68,5,8,8,38,week1_percentage,0.062827225,0,400,18.55135163,24.0,31,10,4.106985278794973,73.48325880999934,0.0558900808878676
69,5,10,1,18,week1_percentage,0.083769634,0,401,49.38441792,32.0,31,11,3.38382477415332,73.48325880999934,0.04604892092364392
70,5,2,15,104,week1_percentage,0.052356021,0,402,11.82775185,20.0,31,12,4.150912551061097,73.48325880999934,0.05648786700918952
71,5,8,7,111,week1_percentage,0.044502618,0,403,23.65800528,17.0,31,13,11.102352705438758,73.48325880999934,0.15108683100385292
72,5,10,4,98,week1_percentage,0.073298429,0,404,24.19809984,28.0,31,14,3.107809381533442,73.48325880999934,0.0422927539124128
73,5,10,2,33,week1_percentage,0.073298429,0,405,35.01464804,28.0,31,15,4.4969998631844454,73.48325880999934,0.06119761066683273
59,5,3,14,19,week2_percentage,0.050970874,1,406,9.837725392,21.0,31,1,3.3731133850093262,45.925071259634876,0.07344819055238073
60,5,5,12,97,week2_percentage,0.067961165,1,407,12.9640011,28.0,31,2,1.933368368058519,45.925071259634876,0.04209832048225525
61,5,5,11,60,week2_percentage,0.058252427,1,408,19.62886785,24.0,31,3,4.8498272421867235,45.925071259634876,0.10560304228530187
62,5,9,6,107,week2_percentage,0.072815534,1,409,24.26050929,30.0,31,4,2.7302245983975593,45.925071259634876,0.05944954517244805
63,5,9,5,24,week2_percentage,0.07038835,1,410,25.06405583,29.0,31,5,3.2549360577300526,45.925071259634876,0.07087492666758098
64,5,10,3,112,week2_percentage,0.077669903,1,411,34.4274059,32.0,31,6,2.8674296447833285,45.925071259634876,0.062437130006232806
65,5,4,13,94,week2_percentage,0.063106796,1,412,11.12385266,26.0,31,7,2.156130101280959,45.925071259634876,0.04694886784369686
66,5,6,10,51,week2_percentage,0.060679612,1,413,17.74170036,25.0,31,8,3.8920169570661844,45.925071259634876,0.08474710763240582
67,5,7,9,59,week2_percentage,0.065533981,1,414,17.32947786,27.0,31,9,2.95350171082376,45.925071259634876,0.06431131470926414
68,5,8,8,38,week2_percentage,0.067961165,1,415,17.45228066,28.0,31,10,2.6027217306024024,45.925071259634876,0.0566732213846345
69,5,10,1,18,week2_percentage,0.077669903,1,416,43.12160597,32.0,31,11,3.5915622468971375,45.925071259634876,0.0782048268709794
70,5,2,15,104,week2_percentage,0.055825243,1,417,6.287164191,23.0,31,12,1.7411216570212797,45.925071259634876,0.037912225485246254
71,5,8,7,111,week2_percentage,0.065533981,1,418,24.5957646,27.0,31,13,4.1919112284851305,45.925071259634876,0.09127718506491563
72,5,10,4,98,week2_percentage,0.067961165,1,419,20.90695433,28.0,31,14,3.1179297087583624,45.925071259634876,0.06789166839026373
73,5,10,2,33,week2_percentage,0.077669903,1,420,32.04830846,32.0,31,15,2.6692766225341527,45.925071259634876,0.058122427452393995
59,5,3,14,19,week3_percentage,0.05955335,2,421,6.077256372,24.0,31,1,1.455388593486865,34.241881513106144,0.04250317240686124
60,5,5,12,97,week3_percentage,0.069478908,2,422,12.11988186,28.0,31,2,1.7322788725929394,34.241881513106144,0.05058947686417017
61,5,5,11,60,week3_percentage,0.071960298,2,423,19.39089063,29.0,31,3,2.405973873596243,34.241881513106144,0.07026406748926317
62,5,9,6,107,week3_percentage,0.066997519,2,424,20.78990374,27.0,31,4,3.4059859554154626,34.241881513106144,0.09946842302201808
63,5,9,5,24,week3_percentage,0.076923077,2,425,23.23522558,31.0,31,5,2.1405313318326766,34.241881513106144,0.06251208278415964
64,5,10,3,112,week3_percentage,0.081885856,2,426,32.03523446,33.0,31,6,2.1481416637409594,34.241881513106144,0.06273433493772106
65,5,4,13,94,week3_percentage,0.062034739,2,427,10.27686453,25.0,31,7,2.1793501405469895,34.241881513106144,0.06364574737847975
66,5,6,10,51,week3_percentage,0.064516129,2,428,16.63959685,26.0,31,8,3.1092012280136516,34.241881513106144,0.09080112104305949
67,5,7,9,59,week3_percentage,0.071960298,2,429,16.27765513,29.0,31,9,2.0196912928588806,34.241881513106144,0.058983069960271896
68,5,8,8,38,week3_percentage,0.079404467,2,430,16.93327797,32.0,31,10,1.334207993388943,34.241881513106144,0.03896421383498662
69,5,10,1,18,week3_percentage,0.081885856,2,431,38.74026885,33.0,31,11,2.5977517250613893,34.241881513106144,0.07586474838034514
71,5,8,7,111,week3_percentage,0.05707196,2,432,20.89395139,23.0,31,13,5.622658697617309,34.241881513106144,0.1642041397598209
72,5,10,4,98,week3_percentage,0.074441687,2,433,20.09913842,30.0,31,14,2.1542148953431464,34.241881513106144,0.06291169760980034
73,5,10,2,33,week3_percentage,0.081885856,2,434,28.87910083,33.0,31,15,1.9365052496106852,34.241881513106144,0.05655370452904243
60,5,5,12,97,week4_percentage,0.07804878,3,435,11.95630604,32.0,31,2,0.983830041681699,22.05571187882255,0.04460658749475018
61,5,5,11,60,week4_percentage,0.068292683,3,436,17.44721342,28.0,31,3,2.5779250276463572,22.05571187882255,0.11688242219565939
62,5,9,6,107,week4_percentage,0.068292683,3,437,18.7499457,28.0,31,4,2.7704111323377276,22.05571187882255,0.12560969002310102
63,5,9,5,24,week4_percentage,0.070731707,3,438,20.51221544,29.0,31,5,2.6374197737479155,22.05571187882255,0.11957989786220924
64,5,10,3,112,week4_percentage,0.087804878,3,439,29.81807732,36.0,31,6,1.2638204329173512,22.05571187882255,0.05730127596247964
65,5,4,13,94,week4_percentage,0.06097561,3,440,6.36847228,25.0,31,7,1.386758986740021,22.05571187882255,0.06287527667930587
66,5,6,10,51,week4_percentage,0.075609756,3,441,16.2271486,31.0,31,8,1.5570347997133263,22.05571187882255,0.0705955358987238
67,5,7,9,59,week4_percentage,0.082926829,3,442,16.39146293,34.0,31,9,0.9775053248179087,22.05571187882255,0.04431982654599735
68,5,8,8,38,week4_percentage,0.082926829,3,443,16.18949193,34.0,31,10,0.9654607788977602,22.05571187882255,0.0437737300977701
69,5,10,1,18,week4_percentage,0.087804878,3,444,36.94827652,36.0,31,11,1.5660294366376137,22.05571187882255,0.07100335029953324
71,5,8,7,111,week4_percentage,0.070731707,3,445,21.12963146,29.0,31,13,2.7168058948882625,22.05571187882255,0.12317924308291699
72,5,10,4,98,week4_percentage,0.07804878,3,446,18.09477197,32.0,31,14,1.4889364827153535,22.05571187882255,0.06750797665909847
73,5,10,2,33,week4_percentage,0.087804878,3,447,27.457616,36.0,31,15,1.1637737660812528,22.05571187882255,0.0527651871984547
60,5,5,12,97,week5_percentage,0.089186176,4,448,8.390619896,40.0,31,2,0.23684896081424367,10.936006693919502,0.02165771907820186
61,5,5,11,60,week5_percentage,0.078037904,4,449,9.186837571,35.0,31,3,0.5983646793728704,10.936006693919502,0.05471509812677469
62,5,9,6,107,week5_percentage,0.080267559,4,450,19.37145243,36.0,31,4,1.0769880840443715,10.936006693919502,0.09848092765370971
63,5,9,5,24,week5_percentage,0.074693423,4,451,19.57384131,33.5,31,5,1.6031402745047192,10.936006693919502,0.14659283954133612
64,5,10,3,112,week5_percentage,0.091415831,4,452,27.6763945,41.0,31,6,0.6521574847217472,10.936006693919502,0.059633969050544876
66,5,6,10,51,week5_percentage,0.080267559,4,453,16.48580789,36.0,31,8,0.9165558812656713,10.936006693919502,0.08381083762277532
67,5,7,9,59,week5_percentage,0.079152731,4,454,15.97112702,35.5,31,9,0.9616166315051364,10.936006693919502,0.08793124020670197
68,5,8,8,38,week5_percentage,0.086956522,4,455,16.41677634,39.0,31,10,0.5526664641098479,10.936006693919502,0.0505364050679609
69,5,10,1,18,week5_percentage,0.093645485,4,456,35.54574416,42.0,31,11,0.6960805203909639,10.936006693919502,0.06365033781279501
71,5,8,7,111,week5_percentage,0.069119287,4,457,19.84782876,31.0,31,13,2.328901557301358,10.936006693919502,0.21295721760999323
72,5,10,4,98,week5_percentage,0.085841695,4,458,18.96627258,38.5,31,14,0.6961132035411496,10.936006693919502,0.06365332639455987
73,5,10,2,33,week5_percentage,0.091415831,4,459,26.16625074,41.0,31,15,0.616572952347422,10.936006693919502,0.05638008183464637
62,5,9,6,107,week6_percentage,0.098550725,5,460,20.29272239,34.0,31,4,0.7114413252042797,7.2103448407969974,0.09866952842239378
63,5,9,5,24,week6_percentage,0.098550725,5,461,21.61746208,34.0,31,5,0.7578852937606496,7.2103448407969974,0.10511082486269499
64,5,10,3,112,week6_percentage,0.098550725,5,462,26.79381462,34.0,31,6,0.9393627239450252,7.2103448407969974,0.13027986104492506
66,5,6,10,51,week6_percentage,0.092753623,5,463,9.299077439,32.0,31,8,0.47797313984187867,7.2103448407969974,0.06628991406034414
67,5,7,9,59,week6_percentage,0.098550725,5,464,16.56008296,34.0,31,9,0.5805789455022061,7.2103448407969974,0.0805202744558375
68,5,8,8,38,week6_percentage,0.104347826,5,465,17.14805649,36.0,31,10,0.40066208288476624,7.2103448407969974,0.055567672799471675
69,5,10,1,18,week6_percentage,0.115942029,5,466,37.21481125,40.0,31,11,0.3602437742211863,7.2103448407969974,0.04996207285161782
71,5,8,7,111,week6_percentage,0.08115942,5,467,19.71677367,28.0,31,13,2.031970412416213,7.2103448407969974,0.281813208283615
72,5,10,4,98,week6_percentage,0.104347826,5,468,19.21926984,36.0,31,14,0.44905571019720664,7.2103448407969974,0.06227936667555697
73,5,10,2,33,week6_percentage,0.107246377,5,469,26.50435062,37.0,31,15,0.5011714328235863,7.2103448407969974,0.06950727654354312
62,5,9,6,107,week7_percentage,0.119815668,6,470,20.94421528,39.0,31,4,0.1957438104955312,3.6836278078172384,0.053138867634816955
63,5,9,5,24,week7_percentage,0.112135177,6,471,21.90663998,36.5,31,5,0.36562605548697436,3.6836278078172384,0.09925705705420572
64,5,10,3,112,week7_percentage,0.116743472,6,472,27.96520595,38.0,31,6,0.3311145658193553,3.6836278078172384,0.08988817087238782
67,5,7,9,59,week7_percentage,0.105990783,6,473,9.658323965,34.5,31,9,0.24935894286699656,3.6836278078172384,0.06769384853101
68,5,8,8,38,week7_percentage,0.107526882,6,474,16.26848807,35.0,31,10,0.37749012085313843,3.6836278078172384,0.10247781278337756
69,5,10,1,18,week7_percentage,0.119815668,6,475,35.46505777,39.0,31,11,0.3314550320714592,3.6836278078172384,0.08998059775964863
71,5,8,7,111,week7_percentage,0.096774194,6,476,20.66661731,31.5,31,13,0.9803286534729357,3.6836278078172384,0.2661312989853437
72,5,10,4,98,week7_percentage,0.112135177,6,477,19.38045772,36.5,31,14,0.3234635852949129,3.6836278078172384,0.0878111476432207
73,5,10,2,33,week7_percentage,0.10906298,6,478,25.40784194,35.5,31,15,0.5290470414559346,3.6836278078172384,0.14362119873598886
62,5,9,6,107,week8_percentage,0.124203822,7,479,22.12608215,39.0,31,4,0.17426259381167966,1.7659762636864118,0.09867776673731321
63,5,9,5,24,week8_percentage,0.124203822,7,480,23.17439856,39.0,31,5,0.18251901876316837,1.7659762636864118,0.10335304189319425
64,5,10,3,112,week8_percentage,0.143312102,7,481,30.81356139,45.0,31,6,0.0487480690255007,1.7659762636864118,0.027604034112973217
68,5,8,8,38,week8_percentage,0.111464968,7,482,11.270453,35.0,31,10,0.22784507934179407,1.7659762636864118,0.129019332834166
69,5,10,1,18,week8_percentage,0.143312102,7,483,38.57047344,45.0,31,11,0.06101975937807562,1.7659762636864118,0.03455298954624626
71,5,8,7,111,week8_percentage,0.092356688,7,484,12.01816345,29.0,31,13,0.8253689126501706,1.7659762636864118,0.4673725970287068
72,5,10,4,98,week8_percentage,0.133757962,7,485,22.01473877,42.0,31,14,0.07996851927121154,1.7659762636864118,0.04528289587781896
73,5,10,2,33,week8_percentage,0.127388535,7,486,27.14640386,40.0,31,15,0.16624431144481128,1.7659762636864118,0.09413734196958133
62,5,9,6,107,week9_percentage,0.147727273,8,487,17.53247442,32.5,31,4,0.1441239580255706,0.4394399155002786,0.3279719318658007
63,5,9,5,24,week9_percentage,0.156818182,8,488,18.5127451,34.5,31,5,0.08276352286312139,0.4394399155002786,0.18833865551084403
64,5,10,3,112,week9_percentage,0.165909091,8,489,36.13897454,36.5,31,6,0.08472793578028084,0.4394399155002786,0.19280892060936855
69,5,10,1,18,week9_percentage,0.181818182,8,490,49.20971393,40.0,31,11,0.034162175093609165,0.4394399155002786,0.07774026411487307
72,5,10,4,98,week9_percentage,0.165909091,8,491,28.59013333,36.5,31,14,0.06702965459223867,0.4394399155002786,0.15253428791494517
73,5,10,2,33,week9_percentage,0.181818182,8,492,38.36365882,40.0,31,15,0.026632669145457956,0.4394399155002786,0.06060593998416849
